"","GeoFIPS","Year","All industry total"," Private industries","Ag","  Mining, quarrying, and oil and gas extraction","  Utilities","  Construction","  Manufacturing","   Durable goods manufacturing","   Nondurable goods manufacturing","  Wholesale trade","  Retail trade","  Transportation and warehousing","  Information","  Finance, insurance, real estate, rental, and leasing","   Finance and insurance","   Real estate and rental and leasing","  Professional and business services","   Professional, scientific, and technical services","   Management of companies and enterprises","   Administrative and support and waste management and remediation services","  Educational services, health care, and social assistance","   Educational services","   Health care and social assistance","  Arts, entertainment, recreation, accommodation, and food services","   Arts, entertainment, and recreation","   Accommodation and food services","  Other services (except government and government enterprises)","Government and government enterprises","Natural resources and mining","Trade","Transportation and utilities","Manufacturing and information","Private goods-producing industries 2/","Private services-providing industries 3/"
"1084"," ""20115""",2001,190899,153496,10349,3177,477,8067,14482,8799,5683,7436,21430,NA,2967,34209,9641,24568,6562,4758,694,1110,25886,NA,NA,NA,NA,NA,8177,37403,13526,28866,NA,17449,36076,117420
"1085"," ""20115""",2002,196843,157996,6473,3482,586,8914,15388,9287,6102,7235,21393,NA,3757,38150,11287,26863,7311,5573,662,1076,26086,NA,NA,NA,NA,NA,9269,38847,9954,28628,NA,19145,34257,123739
"1086"," ""20115""",2003,234604,194431,41007,3502,532,8132,16238,9776,6462,7589,20307,NA,4942,38608,10898,27709,7691,5764,760,1167,26072,NA,NA,NA,NA,NA,9274,40173,44509,27896,NA,21180,68879,125553
"1087"," ""20115""",2004,273122,232071,68072,4527,541,8189,17973,10780,7193,8686,19098,NA,5668,39561,9931,29629,7580,5717,679,1184,30565,NA,NA,NA,NA,NA,9935,41051,72599,27785,NA,23641,98761,133310
"1088"," ""20115""",2005,271972,229164,63231,6992,442,8666,19107,10368,8739,11109,19033,NA,5622,37955,8575,29380,7553,5645,668,1240,27456,NA,NA,NA,NA,NA,9636,42808,70222,30142,NA,24729,97995,131169
"1089"," ""20115""",2006,266298,222189,35714,7395,684,9577,25347,11737,13610,12400,18711,NA,4935,47485,8077,39409,8543,6621,712,1210,28093,NA,NA,NA,NA,NA,9799,44109,43109,31112,NA,30282,78032,144157
"1090"," ""20115""",2007,292616,246383,50488,8087,607,10008,26592,10732,15860,13456,16191,NA,5421,54997,8435,46562,9977,7762,813,1402,28996,NA,NA,NA,NA,NA,9240,46233,58575,29647,NA,32013,95176,151207
"1091"," ""20115""",2008,298374,250567,45205,8947,1575,8504,27495,11987,15508,17340,15199,NA,6381,56357,9310,47047,11011,8829,740,1442,30970,NA,NA,NA,NA,NA,9051,47807,54151,32538,NA,33876,90151,160417
"1092"," ""20115""",2009,295023,248532,41718,5931,1543,10120,24516,7692,16825,19885,15127,NA,6684,59725,8669,51057,9716,7149,786,1781,31914,NA,NA,NA,NA,NA,9146,46491,47649,35012,NA,31201,82285,166247
"1093"," ""20115""",2010,296410,250664,30289,5069,1910,13178,30074,13682,16392,20586,15727,NA,7153,61264,7924,53339,10021,6476,1363,2182,32512,NA,NA,NA,NA,NA,9053,45746,35358,36313,NA,37227,78610,172053
"1094"," ""20115""",2011,302192,255663,17328,5188,2294,13759,36920,16976,19944,24106,15347,NA,7664,63950,8885,55065,10898,7087,1409,2402,33861,NA,NA,NA,NA,NA,8552,46529,22516,39453,NA,44584,73195,182469
"1095"," ""20115""",2012,325162,277891,28001,5520,1530,15256,38677,18118,20559,27584,16718,NA,7876,67969,9120,58848,10075,6448,1372,2256,NA,NA,NA,4612,22,4590,8420,47272,33520,44302,NA,46553,87453,190438
"1096"," ""20115""",2013,336658,287749,41505,6061,1776,13326,40199,20392,19808,21873,17780,NA,6156,64493,8386,56107,11234,7173,1419,2642,NA,NA,NA,4571,49,4522,8359,48909,47566,39653,NA,46355,101092,186657
"1097"," ""20115""",2014,335688,285656,20770,5596,1105,13606,54693,26409,28284,19628,18277,NA,4961,66964,9058,57906,19186,7979,8873,2334,NA,NA,NA,4811,126,4684,8831,50032,26366,37905,NA,59654,94665,190991
"1098"," ""20115""",2015,354401,305272,13333,2712,1356,12449,77956,34596,43360,19264,19353,NA,3047,68583,9616,58967,22536,8629,11796,2111,NA,NA,NA,4988,188,4800,9364,49129,16046,38617,NA,81002,106450,198822
"1099"," ""20115""",2016,374624,325321,28113,1986,833,13714,80551,41561,38990,18574,19000,NA,2494,77528,18198,59330,21238,9282,9879,2077,NA,NA,NA,5195,132,5063,9775,49303,30099,37573,NA,83045,124363,200957
"1100"," ""20115""",2017,364292,313231,30014,2273,1008,11967,79128,42230,36898,17742,19236,NA,3372,68918,8676,60242,13850,10100,1507,2243,39082,NA,NA,NA,NA,NA,10277,51060,32287,36978,NA,82500,123382,189849
"1101"," ""20115""",2018,410522,357133,54564,2861,1014,12579,72907,37890,35017,17669,21409,NA,3009,75980,9362,66618,25332,10095,13223,2014,41925,NA,NA,NA,NA,NA,10691,53390,57425,39078,NA,75915,142910,214222
"1102"," ""20115""",2019,482295,427924,63212,1847,43716,13162,74710,40602,34107,17324,22751,NA,3006,88772,9464,79308,NA,10445,NA,NA,41479,NA,NA,5676,76,5600,12682,54371,65060,40075,NA,77716,152932,274992
"1103"," ""20117""",2001,262201,232731,28379,0,1733,6957,44559,40110,4449,10928,21568,NA,6544,51123,NA,NA,NA,NA,NA,3709,18402,966,17436,5025,416,4609,5513,29469,28379,32496,NA,51102,79894,152838
"1104"," ""20117""",2002,267113,236793,21576,25,1607,7211,46629,41861,4769,10956,21566,NA,6441,58968,32277,26692,NA,NA,NA,3668,18994,943,18051,5008,410,4598,5775,30320,21601,32522,NA,53071,75441,161352
"1105"," ""20117""",2003,282399,251634,26447,0,1445,7960,48384,43760,4623,12012,23696,NA,7035,60285,32713,27572,NA,NA,NA,3299,19780,918,18862,5118,476,4641,5949,30764,26447,35707,NA,55418,82791,168844
"1106"," ""20117""",2004,363463,331681,90736,0,1588,7914,55217,51219,3998,14512,23770,NA,7655,59007,NA,NA,NA,NA,NA,3387,21063,873,20190,5687,369,5319,6486,31781,90736,38282,NA,62873,153867,177815
"1107"," ""20117""",2005,364293,331348,69961,0,1542,8616,70220,64911,5308,16916,25787,NA,8189,54764,NA,NA,NA,NA,NA,3419,21127,835,20292,5540,449,5092,6606,32945,69961,42703,NA,78408,148796,182552
"1108"," ""20117""",2006,399222,364225,92381,0,1697,10892,72218,66154,6065,18442,26364,NA,9368,55943,20393,35550,NA,NA,NA,3614,22418,940,21478,5652,469,5183,6287,34997,92381,44805,NA,81587,175492,188733
"1109"," ""20117""",2007,384848,347962,48275,0,1915,26044,68957,63162,5795,19998,27640,NA,12192,59172,NA,NA,11836,NA,NA,3769,21998,1004,20994,NA,NA,NA,6204,36887,48275,47638,NA,81149,143276,204686
"1110"," ""20117""",2008,418155,378688,69489,0,2105,19102,71799,66275,5525,21469,28905,NA,13865,59277,NA,NA,15733,11678,NA,NA,23017,1129,21888,NA,NA,NA,6487,39467,69489,50374,NA,85665,160390,218298
"1111"," ""20117""",2009,393185,355378,76363,239,2333,11400,47192,40316,6876,22420,30149,NA,13812,63059,NA,NA,12946,8884,0,4063,24567,1234,23334,NA,NA,NA,6598,37807,76602,52569,NA,61004,135195,220183
"1112"," ""20117""",2010,419829,383059,33186,264,2718,11528,109737,102663,7074,24950,31421,NA,12755,63589,16200,47388,15324,10267,NA,NA,25655,1245,24409,NA,NA,NA,6728,36771,33450,56371,NA,122492,154715,228344
"1113"," ""20117""",2011,559908,523907,101125,316,2946,12823,165785,NA,NA,27217,33912,NA,13086,70344,18587,51757,17137,11573,NA,NA,25869,1201,24668,NA,NA,NA,6609,36000,101441,61129,NA,178871,280049,243858
"1114"," ""20117""",2012,573269,536267,62033,197,2562,12732,205852,NA,NA,30703,35096,NA,11882,75248,20067,55181,17938,12325,NA,NA,26529,1334,25195,NA,NA,NA,6708,37002,62230,65799,NA,217734,280814,255452
"1115"," ""20117""",2013,605134,565190,62716,124,2534,12933,227207,217122,10086,33480,36460,NA,15825,71685,19683,52002,NA,14583,NA,NA,26069,1396,24674,5834,537,5297,7346,39944,62841,69940,NA,243033,302981,262208
"1116"," ""20117""",2014,587678,547567,19664,110,2120,13596,236061,226022,10039,34044,35669,NA,21246,78958,22233,56725,NA,17853,NA,NA,25743,1457,24286,5861,834,5027,7837,40111,19774,69712,NA,257307,269431,278136
"1117"," ""20117""",2015,581962,542489,9661,181,2525,13226,230221,217399,12822,34903,35849,NA,20704,85912,22177,63735,23843,18811,NA,NA,26725,1425,25300,NA,NA,NA,8368,39473,9842,70752,NA,250925,253289,289200
"1118"," ""20117""",2016,502215,462492,10437,162,11097,13113,139941,126672,13269,30976,37697,NA,21087,98305,26927,71378,NA,15237,NA,NA,27745,1510,26235,6225,1074,5151,8078,39723,10600,68673,NA,161028,163654,298838
"1119"," ""20117""",2017,548985,508889,8841,167,15073,15201,157388,144320,13068,29200,40664,NA,25707,94326,24095,70231,NA,14111,NA,NA,27691,1561,26130,7396,898,6498,7741,40095,9008,69865,NA,183096,181598,327291
"1120"," ""20117""",2018,567119,525485,9853,137,14128,13847,161672,147888,13784,30316,40657,NA,24067,102172,24473,77699,23072,17613,NA,NA,28825,1598,27226,NA,NA,NA,7711,41634,9990,70974,NA,185738,185508,339976
"1121"," ""20117""",2019,620825,576985,25391,147,14098,14478,174328,160812,13517,31289,42104,NA,28714,113807,24912,88895,NA,18293,NA,NA,29730,NA,NA,8802,694,8108,8214,43840,25538,73393,NA,203043,214344,362641
"1122"," ""20119""",2001,88878,70759,12884,5513,1671,3739,2167,NA,NA,9295,3950,NA,2199,13035,3248,9787,3693,NA,0,NA,3558,98,3460,NA,NA,NA,2496,18119,18397,13245,NA,4366,24303,46456
"1123"," ""20119""",2002,98786,79614,22543,5796,1750,3204,2036,NA,NA,8850,3895,NA,2084,14754,3941,10813,2885,NA,0,NA,3748,101,3647,NA,NA,NA,2824,19172,28338,12745,NA,4120,33578,46035
"1124"," ""20119""",2003,113415,93628,33675,8078,1717,3293,1483,NA,NA,8920,3991,NA,2343,15528,3779,11749,2510,1918,NA,NA,3747,72,3675,NA,NA,NA,2603,19787,41753,12911,NA,3826,46529,47100
"1125"," ""20119""",2004,121633,100593,38323,8890,1744,3627,1274,NA,NA,9613,4011,NA,2479,14933,3604,11329,2563,1801,NA,NA,3790,49,3741,NA,NA,NA,2459,21041,47213,13624,NA,3752,52114,48479
"1126"," ""20119""",2005,136697,112765,46561,11525,1847,4225,1114,NA,NA,9958,3887,NA,NA,14975,4082,10893,2178,NA,0,NA,NA,74,NA,1204,NA,NA,2503,23932,58086,13845,NA,NA,63425,49339
"1127"," ""20119""",2006,102152,76008,3591,10425,2044,4613,1910,NA,NA,NA,4325,NA,NA,20109,4059,16049,2515,1854,NA,NA,NA,105,NA,1390,NA,NA,2632,26144,14016,NA,NA,NA,20539,55469
"1128"," ""20119""",2007,181048,151817,71330,13611,2138,5151,2036,NA,NA,NA,4001,7286,NA,23386,3405,19981,2609,1929,NA,NA,NA,165,NA,1007,NA,NA,2735,29231,84941,NA,9424,NA,92127,59690
"1129"," ""20119""",2008,147834,116776,33192,19779,2504,4602,1651,NA,NA,NA,4588,6430,NA,20713,4050,16663,2807,NA,NA,NA,NA,4,NA,1037,NA,NA,2716,31059,52972,NA,8933,NA,59225,57551
"1130"," ""20119""",2009,170864,138549,60022,11530,2584,5180,1709,NA,NA,NA,5082,7649,NA,21997,3857,18140,2748,NA,0,NA,NA,0,NA,1153,NA,NA,2827,32315,71552,NA,10233,NA,78441,60108
"1131"," ""20119""",2010,219129,187650,95509,13856,2618,6602,2435,NA,NA,14519,4790,NA,NA,23157,3603,19554,3140,NA,0,NA,NA,89,NA,1584,NA,NA,3345,31479,109365,19308,NA,NA,118402,69248
"1132"," ""20119""",2011,258730,227040,128807,16159,2607,7700,2567,NA,NA,NA,4898,NA,NA,25301,NA,NA,3361,NA,0,NA,NA,94,NA,1242,NA,NA,3382,31691,144966,NA,NA,NA,155232,71807
"1133"," ""20119""",2012,257355,224958,116535,14995,2471,9408,1671,NA,NA,NA,4489,16488,NA,29931,4878,25052,3875,NA,0,NA,NA,82,NA,1416,NA,NA,3453,32397,131529,NA,18958,NA,142609,82349
"1134"," ""20119""",2013,314856,281497,158096,13908,2692,9456,2586,1824,762,NA,5341,31107,NA,29262,4957,24306,3911,NA,0,NA,NA,46,NA,1044,NA,NA,3317,33359,172004,NA,33799,NA,184046,97451
"1135"," ""20119""",2014,274069,241118,106006,13269,2764,8629,4495,2025,2470,NA,5524,37079,NA,34657,5265,29392,3871,NA,0,NA,NA,65,NA,1144,NA,NA,3475,32951,119275,NA,39842,NA,132399,108719
"1136"," ""20119""",2015,241201,207999,79309,5250,2990,8017,6269,2402,3866,NA,6250,32055,NA,39442,5836,33606,3856,NA,0,NA,NA,68,NA,1251,NA,NA,3488,33202,84559,NA,35045,NA,98844,109154
"1137"," ""20119""",2016,262809,228972,90516,3557,3176,8307,3861,2498,1362,NA,6259,45239,NA,40947,6488,34459,4051,3415,0,635,NA,50,NA,1046,NA,NA,3788,33837,94072,NA,48415,NA,106240,122732
"1138"," ""20119""",2017,231126,197331,79035,3936,3246,8771,3056,2368,688,NA,6053,29993,NA,36853,6892,29961,4940,4236,0,704,1349,NA,NA,989,NA,NA,3710,33795,82971,NA,33239,NA,94798,102533
"1139"," ""20119""",2018,257162,223017,80138,4044,4040,10046,3174,2559,615,NA,5507,51828,NA,36522,7563,28959,5534,4543,0,991,1536,NA,NA,1482,NA,NA,4277,34144,84181,NA,55869,NA,97402,125615
"1140"," ""20119""",2019,266599,232665,73979,3168,4307,10853,3341,2727,613,12004,NA,63765,NA,39236,5467,33769,5673,NA,0,NA,NA,99,NA,1549,NA,NA,4788,33933,77147,NA,68072,NA,91341,141325
"1141"," ""20121""",2001,440348,353198,1701,2721,4348,55678,32319,26174,6145,NA,43462,18709,6152,84439,21032,63407,NA,12561,NA,NA,41017,NA,NA,10919,1681,9239,16018,87150,4422,NA,23057,38472,92420,260778
"1142"," ""20121""",2002,483322,391591,9442,2982,4727,56782,35020,29215,5805,NA,50401,17765,6363,94445,25170,69275,NA,16457,NA,NA,43442,NA,NA,11067,1806,9260,18119,91731,12425,NA,22492,41383,104226,287365
"1143"," ""20121""",2003,489267,394249,4688,3236,4889,58028,34671,28018,6653,NA,55354,17984,7053,95416,24216,71200,NA,13267,NA,NA,43451,3155,40296,11708,2284,9424,17981,95019,7925,NA,22873,41723,100624,293625
"1144"," ""20121""",2004,521179,419252,10545,6067,5146,58924,33885,28534,5351,NA,55323,21838,7628,97221,25510,71710,NA,NA,NA,8714,46869,3152,43717,12588,2167,10422,18199,101926,16612,NA,26985,41513,109420,309832
"1145"," ""20121""",2005,519374,412573,2034,5237,6061,57352,38085,32769,5317,NA,53774,23222,4680,95061,22682,72379,NA,14599,NA,NA,46711,3176,43535,14831,2411,12420,18457,106801,7271,NA,29284,42765,102709,309864
"1146"," ""20121""",2006,547090,436116,NA,6557,NA,62266,41907,36175,5732,NA,50994,24320,4560,106146,23593,82553,24654,14108,721,9825,50790,3599,47191,17071,2332,14739,20052,110973,NA,NA,NA,46467,NA,NA
"1147"," ""20121""",2007,598034,478475,1176,8228,6152,63668,47797,41845,5953,NA,55055,27523,4401,124341,27619,96722,NA,15566,NA,NA,53510,4123,49388,17522,1783,15739,21062,119560,9404,NA,33675,52198,120869,357605
"1148"," ""20121""",2008,631373,505864,1128,10605,6410,62029,55931,49076,6855,NA,53944,30289,3890,131490,29254,102235,NA,18726,NA,NA,55762,4754,51008,16857,1687,15170,21718,125509,11732,NA,36699,59821,129693,376171
"1149"," ""20121""",2009,613154,488877,1071,8974,5754,53067,46992,39139,7853,NA,53931,29679,3442,127902,22294,105608,NA,18043,NA,NA,58076,4724,53352,15255,1603,13653,21975,124277,10045,NA,35433,50434,110104,378773
"1150"," ""20121""",2010,631551,505959,993,9578,6054,52235,47409,38419,8990,NA,53441,34243,2704,130516,20296,110219,NA,19704,NA,NA,59486,4444,55042,16863,1789,15074,22821,125592,10570,NA,40297,50113,110214,395744
"1151"," ""20121""",2011,641303,515426,2277,9606,7226,49870,46324,37439,8885,36980,54051,NA,3183,144634,24877,119757,NA,21323,NA,NA,59696,4364,55332,15731,2098,13633,21982,125877,11884,91032,NA,49507,108078,407347
"1152"," ""20121""",2012,668904,542768,NA,10606,6502,53457,49544,NA,NA,40528,53614,NA,2868,152801,27027,125774,39712,23551,131,16030,63059,5030,58029,15918,1880,14037,23078,126136,NA,94141,NA,52412,NA,NA
"1153"," ""20121""",2013,699506,567947,NA,11674,6610,55789,52015,44030,7985,47028,55836,NA,3921,153897,28912,124984,41651,25334,192,16125,64541,5340,59201,17781,1890,15891,22990,131559,NA,102865,NA,55936,NA,NA
"1154"," ""20121""",2014,745060,608989,NA,12536,NA,64029,51159,43128,8031,NA,56637,31530,4264,169081,32967,136114,55596,26900,7740,20956,66397,6137,60260,19774,2297,17477,24185,136071,NA,NA,NA,55423,NA,NA
"1155"," ""20121""",2015,792228,655934,NA,7369,NA,67720,55418,45744,9674,NA,61269,30603,3363,188561,34692,153869,62882,33461,10730,18691,69484,7408,62075,20610,2151,18459,25968,136294,NA,NA,NA,58781,NA,NA
"1156"," ""20121""",2016,854141,715718,NA,5530,NA,72713,59532,48111,11421,NA,64306,33655,4202,218878,40533,178345,71836,35159,185,36492,73118,9056,64062,21790,2333,19457,27623,138423,NA,NA,NA,63735,NA,NA
"1157"," ""20121""",2017,923305,777461,NA,5774,NA,75058,56724,43168,13555,NA,67843,31590,6206,236612,42685,193927,90446,38003,11862,40581,78423,10897,67525,23150,2654,20497,29074,145844,NA,NA,NA,62930,NA,NA
"1158"," ""20121""",2018,973121,817959,NA,6950,NA,86363,60591,45468,15123,NA,70114,41442,6318,249691,36070,213621,97322,39383,13287,44652,81871,11472,70399,24654,2803,21852,31206,155162,NA,NA,NA,66908,NA,NA
"1159"," ""20121""",2019,1022888,861246,NA,5258,NA,86159,64122,48412,15710,NA,72375,47889,7189,260599,35404,225195,99339,40417,15123,43800,86706,11718,74987,25307,2802,22504,33213,161642,NA,NA,NA,71311,NA,NA
"1160"," ""20123""",2001,189398,157113,27656,0,83,5314,24240,NA,NA,17784,22839,NA,4568,21343,6716,14628,3171,2448,0,723,18813,1891,16922,NA,NA,NA,5818,32284,27656,40622,NA,28808,57209,99904
"1161"," ""20123""",2002,177969,145550,11726,0,84,5520,23705,NA,NA,16402,23513,NA,4277,24328,8309,16019,3544,2720,0,823,20136,2143,17993,NA,NA,NA,6035,32419,11726,39916,NA,27982,40952,104598
"1162"," ""20123""",2003,220786,187781,47897,0,75,5770,24294,NA,NA,16575,25417,NA,4503,25570,8595,16975,3335,2434,0,901,NA,NA,NA,3691,513,3178,5897,33005,47897,41992,NA,28796,77960,109821
"1163"," ""20123""",2004,234733,200406,45160,0,82,5668,34225,NA,NA,18569,25348,NA,6657,25562,8035,17528,3336,2508,0,828,NA,NA,NA,4330,674,3656,6242,34327,45160,43917,NA,40882,85053,115353
"1164"," ""20123""",2005,233622,193120,41232,0,175,6442,34414,NA,NA,18696,25928,NA,7758,23933,NA,NA,3480,2538,0,942,NA,NA,NA,4243,767,3477,6399,40502,41232,44624,NA,42172,82088,111033
"1165"," ""20123""",2006,259481,213310,57406,230,80,6904,30765,NA,NA,21134,25982,NA,7220,31015,NA,NA,3770,2745,0,1025,NA,NA,NA,4399,790,3609,6565,46171,57636,47116,NA,37985,95305,118004
"1166"," ""20123""",2007,266187,215428,NA,244,73,6936,NA,NA,280,21987,21600,NA,7404,35945,NA,NA,4466,3120,0,1346,NA,NA,NA,3716,699,3017,6400,50758,NA,43587,NA,NA,96475,118953
"1167"," ""20123""",2008,319490,266434,92553,136,139,7095,33073,NA,NA,23328,22359,NA,6584,36723,NA,NA,4558,3497,0,1061,NA,NA,NA,4146,741,3405,6001,53056,92689,45688,NA,39657,132856,133577
"1168"," ""20123""",2009,283595,230545,NA,111,135,8895,34265,NA,NA,24617,24202,NA,6370,38841,NA,NA,4530,3367,0,1163,15706,2641,13065,4398,777,3621,6154,53050,NA,48819,NA,40635,NA,NA
"1169"," ""20123""",2010,306907,254408,NA,105,130,10695,36425,NA,NA,26818,25432,NA,6097,40687,NA,NA,4646,3414,0,1231,15986,2864,13122,4442,752,3690,6213,52499,NA,52251,NA,42522,NA,NA
"1170"," ""20123""",2011,368484,313896,NA,107,207,10916,43145,NA,NA,29208,26254,NA,7077,42916,NA,NA,5008,3329,0,1679,15921,2790,13130,4830,786,4044,6240,54588,NA,55462,NA,50222,NA,NA
"1171"," ""20123""",2012,370725,314434,97699,132,262,12887,42207,NA,NA,32708,26722,NA,7315,45994,NA,NA,5199,3434,0,1765,NA,NA,NA,5467,835,4632,6092,56291,97831,59430,NA,49523,152925,161509
"1172"," ""20123""",2013,391148,332140,104772,143,224,12600,44364,NA,NA,39472,27762,NA,9398,44483,NA,NA,5520,3570,0,1950,NA,NA,NA,4951,785,4166,5888,59009,104915,67234,NA,53762,161878,170261
"1173"," ""20123""",2014,407462,348174,93269,145,217,14860,42021,38773,3248,46048,27443,NA,NA,47392,NA,NA,NA,3680,NA,1894,15924,NA,NA,5011,886,4124,6104,59288,93414,73491,NA,NA,150294,197880
"1174"," ""20123""",2015,391697,332767,74876,124,200,15803,35163,31122,4041,49634,28333,NA,NA,50119,NA,NA,NA,4056,10546,NA,15804,NA,NA,5388,1018,4369,6472,58931,75000,77967,NA,NA,125966,206801
"1175"," ""20123""",2016,385123,326072,62248,105,321,15839,29156,NA,NA,49863,28644,NA,NA,52576,NA,NA,18247,NA,8814,NA,16430,3313,13116,5178,1021,4158,NA,59051,62353,78507,NA,NA,107348,218724
"1176"," ""20123""",2017,398188,338694,65781,122,323,15639,28166,NA,NA,51955,28022,NA,NA,53114,14368,38746,20866,5534,11462,3870,17157,3438,13719,4695,953,3742,NA,59494,65903,79977,NA,NA,109708,228985
"1177"," ""20123""",2018,438715,377879,108856,164,241,15058,28880,NA,NA,54160,27652,NA,NA,56782,14246,42536,NA,5769,0,NA,18085,3523,14562,5159,999,4160,6819,60836,109021,81812,NA,NA,152958,224921
"1178"," ""20123""",2019,470146,406207,128553,142,0,14050,28787,NA,NA,53377,28748,36432,NA,64547,14405,50142,7795,NA,0,NA,17321,NA,NA,5215,980,4235,NA,63939,128695,82125,36432,NA,171531,234676
"1179"," ""20125""",2001,924284,819172,1030,4644,NA,22568,319450,143957,175493,NA,68273,47087,21080,128754,26203,102550,33023,9913,234,22876,89200,NA,NA,22560,2026,20535,22987,105112,5674,NA,NA,340530,347692,471480
"1180"," ""20125""",2002,921500,811824,NA,4920,NA,19466,270532,134296,136237,NA,71240,47368,21531,145526,31720,113806,38148,10526,228,27394,96173,2702,93470,23029,1953,21077,25019,109677,NA,NA,NA,292064,NA,NA
"1181"," ""20125""",2003,1045481,933348,3935,8110,NA,19717,357901,133974,223927,NA,71966,71605,22339,156178,31657,124521,38722,11183,1165,26374,99337,NA,NA,24209,2123,22086,24233,112134,12045,NA,NA,380240,389663,543684
"1182"," ""20125""",2004,982375,866431,7569,13439,3844,23639,246833,144693,102139,36919,68529,79666,23164,156517,30069,126448,48401,15562,1817,31023,99936,2912,97024,33868,2267,31601,24106,115945,21008,105449,83510,269996,291480,574951
"1183"," ""20125""",2005,1393938,1274495,NA,20249,NA,30051,649707,159131,490576,NA,75279,61334,22932,157583,31257,126326,42282,16472,839,24971,101014,2847,98167,41476,2368,39108,23767,119443,NA,NA,NA,672640,NA,NA
"1184"," ""20125""",2006,1183121,1059122,3058,28158,6324,41809,338439,174620,163819,42311,84289,69814,22528,184490,29793,154697,50331,17743,840,31748,106534,NA,NA,54659,2123,52536,26377,123999,31216,126600,76138,360967,411464,647658
"1185"," ""20125""",2007,1538984,1407616,1745,38528,NA,86168,585758,196066,389692,NA,83042,78804,24058,207179,31597,175582,63214,19906,7268,36040,112976,NA,NA,49591,1997,47595,26017,131369,40273,NA,NA,609816,712199,695417
"1186"," ""20125""",2008,1332027,1193101,1383,43948,NA,50878,378759,162103,216656,NA,78375,83853,23439,203440,29148,174292,76253,20312,9404,46537,122229,NA,NA,49298,1890,47408,21785,138926,45331,NA,NA,402198,474969,718132
"1187"," ""20125""",2009,1374344,1231759,5101,28273,4642,48213,449951,120431,329520,NA,74085,82734,20637,184560,27865,156695,NA,NA,NA,40396,127629,NA,NA,59041,1838,57203,22390,142585,33374,NA,87376,470588,531537,700222
"1188"," ""20125""",2010,1347815,1207874,5380,26275,4570,49039,418166,181733,236433,NA,77966,90543,18159,175536,27442,148095,NA,NA,NA,50830,130653,NA,NA,56274,1981,54293,21370,139941,31655,NA,95113,436325,498860,709014
"1189"," ""20125""",2011,1535225,1390969,3707,25681,5291,60913,571869,221300,350568,NA,79216,87513,21597,179369,26816,152553,NA,NA,NA,57187,136053,3936,132116,54423,1991,52431,24506,144256,29388,NA,92804,593465,662170,728799
"1190"," ""20125""",2012,1450537,1305555,25696,20487,NA,64226,414322,253449,160872,NA,81278,97389,34870,180719,28716,152003,81089,20995,327,59767,140785,NA,NA,66423,2058,64365,24228,144981,46182,NA,NA,449192,524730,780825
"1191"," ""20125""",2013,1395953,1244201,26442,21290,5577,85932,354171,232000,122171,NA,82882,84413,42223,178640,28393,150247,NA,NA,NA,55072,137312,NA,NA,57328,1884,55444,23320,151751,47732,NA,89990,396394,487835,756367
